restname,zipcode,inspdate,score,address,lat,longi,procdesc,facid,;
House of Little Angels,78745,2013-08-27,100,"735 TURTLE CREEK BLVD
AUSTIN  TX 78745
(30.20352399400008  -97.78548576499998)",30.203523994,-97.785485765,Routine Inspection,2801615,;
House of Little Angels,78745,2014-05-28,93,"735 TURTLE CREEK BLVD
AUSTIN  TX 78745
(30.20352399400008  -97.78548576499998)",30.203523994,-97.785485765,Routine Inspection,2801615,;
House Park Bar-B-Que,78703,2012-12-17,87,"900 W 12TH ST
AUSTIN  TX 78703
(30.276616687000057  -97.75043219999998)",30.276616687,-97.7504322,Routine Inspection,2800400,;
House Park Bar-B-Que,78703,2015-02-10,94,"900 W 12TH ST
AUSTIN  TX 78703
(30.276616687000057  -97.75043219999998)",30.276616687,-97.7504322,Routine Inspection,2800400,;
House Park Bar-B-Que,78703,2014-08-12,100,"900 W 12TH ST
AUSTIN  TX 78703
(30.276616687000057  -97.75043219999998)",30.276616687,-97.7504322,Routine Inspection,2800400,;
House Park Bar-B-Que,78703,2013-07-31,73,"900 W 12TH ST
AUSTIN  TX 78703
(30.276616687000057  -97.75043219999998)",30.276616687,-97.7504322,Routine Inspection,2800400,;
House Park Bar-B-Que,78703,2012-05-21,93,"900 W 12TH ST
AUSTIN  TX 78703
(30.276616687000057  -97.75043219999998)",30.276616687,-97.7504322,Routine Inspection,2800400,;
House Park-Concession Stand,78701,2014-06-10,100,"1303-1/2 SHOAL CREEK BLVD
AUSTIN  TX 78701
(30.269912889000068  -97.74363728299994)",30.269912889,-97.743637283,Routine Inspection,10316585,;
House Park-Concession Stand,78701,2013-04-29,100,"1303-1/2 SHOAL CREEK BLVD
AUSTIN  TX 78701
(30.269912889000068  -97.74363728299994)",30.269912889,-97.743637283,Routine Inspection,10316585,;
House Park-Concession Stand,78701,2013-11-13,100,"1303-1/2 SHOAL CREEK BLVD
AUSTIN  TX 78701
(30.269912889000068  -97.74363728299994)",30.269912889,-97.743637283,Routine Inspection,10316585,;
House Park-Concession Stand,78701,2012-05-02,100,"1303-1/2 SHOAL CREEK BLVD
AUSTIN  TX 78701
(30.269912889000068  -97.74363728299994)",30.269912889,-97.743637283,Routine Inspection,10316585,;
House Park-Concession Stand,78701,2015-02-03,97,"1303-1/2 SHOAL CREEK BLVD
AUSTIN  TX 78701
(30.269912889000068  -97.74363728299994)",30.269912889,-97.743637283,Routine Inspection,10316585,;
House Pizzeria,78751,2014-10-24,79,"5111 AIRPORT BLVD
AUSTIN  TX 78751
(30.31281907700003  -97.71525879799998)",30.312819077,-97.715258798,Routine Inspection,10195469,;
House Pizzeria,78751,2014-05-07,97,"5111 AIRPORT BLVD
AUSTIN  TX 78751
(30.31281907700003  -97.71525879799998)",30.312819077,-97.715258798,Routine Inspection,10195469,;
House Pizzeria,78751,2013-09-28,96,"5111 AIRPORT BLVD
AUSTIN  TX 78751
(30.31281907700003  -97.71525879799998)",30.312819077,-97.715258798,Routine Inspection,10195469,;
House Pizzeria,78751,2012-11-05,100,"5111 AIRPORT BLVD
AUSTIN  TX 78751
(30.31281907700003  -97.71525879799998)",30.312819077,-97.715258798,Routine Inspection,10195469,;
House Pizzeria,78751,2012-04-26,100,"5111 AIRPORT BLVD
AUSTIN  TX 78751
(30.31281907700003  -97.71525879799998)",30.312819077,-97.715258798,Routine Inspection,10195469,;
House Wine,78704,2014-10-16,87,"408 JOSEPHINE ST
AUSTIN  TX 78704
(30.26181677900007  -97.75872632499994)",30.261816779,-97.758726325,Routine Inspection,10116079,;
House Wine,78704,2013-09-03,95,"408 JOSEPHINE ST
AUSTIN  TX 78704
(30.26181677900007  -97.75872632499994)",30.261816779,-97.758726325,Routine Inspection,10116079,;
House Wine,78704,2014-03-27,92,"408 JOSEPHINE ST
AUSTIN  TX 78704
(30.26181677900007  -97.75872632499994)",30.261816779,-97.758726325,Routine Inspection,10116079,;
House Wine,78704,2013-03-06,100,"408 JOSEPHINE ST
AUSTIN  TX 78704
(30.26181677900007  -97.75872632499994)",30.261816779,-97.758726325,Routine Inspection,10116079,;
House Wine,78704,2012-09-05,92,"408 JOSEPHINE ST
AUSTIN  TX 78704
(30.26181677900007  -97.75872632499994)",30.261816779,-97.758726325,Routine Inspection,10116079,;
Houston Elementary,78744,2013-04-25,100,"5409 PONCIANA DR
AUSTIN  TX 78744
(30.198024153000063  -97.75554487499994)",30.198024153,-97.755544875,Routine Inspection,2800437,;
Houston Elementary,78744,2014-10-07,97,"5409 PONCIANA DR
AUSTIN  TX 78744
(30.198024153000063  -97.75554487499994)",30.198024153,-97.755544875,Routine Inspection,2800437,;
Houston Elementary,78744,2013-11-13,94,"5409 PONCIANA DR
AUSTIN  TX 78744
(30.198024153000063  -97.75554487499994)",30.198024153,-97.755544875,Routine Inspection,2800437,;
Houston Elementary,78744,2012-04-26,95,"5409 PONCIANA DR
AUSTIN  TX 78744
(30.198024153000063  -97.75554487499994)",30.198024153,-97.755544875,Routine Inspection,2800437,;
Houston Elementary,78744,2014-04-14,100,"5409 PONCIANA DR
AUSTIN  TX 78744
(30.198024153000063  -97.75554487499994)",30.198024153,-97.755544875,Routine Inspection,2800437,;
Houston Elementary,78744,2012-10-29,100,"5409 PONCIANA DR
AUSTIN  TX 78744
(30.198024153000063  -97.75554487499994)",30.198024153,-97.755544875,Routine Inspection,2800437,;
Howard Johnson Inn,78741,2015-02-17,87,"2711 S IH 35 SVRD NB
AUSTIN  TX 78741
(30.23146393500008  -97.72082600399995)",30.231463935,-97.720826004,Routine Inspection,10652033,;
Howard Johnson Inn,78741,2014-01-10,90,"2711 S IH 35 SVRD NB
AUSTIN  TX 78741
(30.23146393500008  -97.72082600399995)",30.231463935,-97.720826004,Routine Inspection,10652033,;
Howard Johnson Inn,78741,2014-07-16,87,"2711 S IH 35 SVRD NB
AUSTIN  TX 78741
(30.23146393500008  -97.72082600399995)",30.231463935,-97.720826004,Routine Inspection,10652033,;
Howard Johnson Inn,78741,2012-05-29,85,"2711 S IH 35 SVRD NB
AUSTIN  TX 78741
(30.23146393500008  -97.72082600399995)",30.231463935,-97.720826004,Routine Inspection,10652033,;
Howard Johnson Inn,78741,2012-11-29,87,"2711 S IH 35 SVRD NB
AUSTIN  TX 78741
(30.23146393500008  -97.72082600399995)",30.231463935,-97.720826004,Routine Inspection,10652033,;
Howard Johnson Inn,78741,2013-05-31,89,"2711 S IH 35 SVRD NB
AUSTIN  TX 78741
(30.23146393500008  -97.72082600399995)",30.231463935,-97.720826004,Routine Inspection,10652033,;
How Do You Roll?,78701,2014-10-17,84,"454 W 2ND ST
AUSTIN  TX 78701
(30.265546715000028  -97.74855282899995)",30.265546715,-97.748552829,Routine Inspection,10713002,;
How Do You Roll?,78701,2014-01-21,86,"454 W 2ND ST
AUSTIN  TX 78701
(30.265546715000028  -97.74855282899995)",30.265546715,-97.748552829,Routine Inspection,10713002,;
How Do You Roll?,78701,2013-04-09,87,"454 W 2ND ST
AUSTIN  TX 78701
(30.265546715000028  -97.74855282899995)",30.265546715,-97.748552829,Routine Inspection,10713002,;
How Do You Roll?,78701,2012-10-31,86,"454 W 2ND ST
AUSTIN  TX 78701
(30.265546715000028  -97.74855282899995)",30.265546715,-97.748552829,Routine Inspection,10713002,;
How do you Roll?,78758,2014-08-25,100,"10515 N MOPAC EXPY NB Bunit 125
AUSTIN  TX 78758
(30.383591268000032  -97.70797782299996)",30.383591268,-97.707977823,Routine Inspection,11050716,;
How do you Roll?,78758,2015-02-13,84,"10515 N MOPAC EXPY NB Bunit 125
AUSTIN  TX 78758
(30.383591268000032  -97.70797782299996)",30.383591268,-97.707977823,Routine Inspection,11050716,;
Howdy Donut,78704,2012-05-18,95,"343 S CONGRESS AVE
AUSTIN  TX 78704
(30.25731942300007  -97.74680135999995)",30.257319423,-97.74680136,Routine Inspection,10661014,;
Howdy Donut,78704,2012-11-14,93,"343 S CONGRESS AVE
AUSTIN  TX 78704
(30.25731942300007  -97.74680135999995)",30.257319423,-97.74680136,Routine Inspection,10661014,;
Howdy Donut,78704,2014-06-25,96,"343 S CONGRESS AVE
AUSTIN  TX 78704
(30.25731942300007  -97.74680135999995)",30.257319423,-97.74680136,Routine Inspection,10661014,;
Howdy Donut,78704,2013-11-27,96,"343 S CONGRESS AVE
AUSTIN  TX 78704
(30.25731942300007  -97.74680135999995)",30.257319423,-97.74680136,Routine Inspection,10661014,;
Howdy Donut,78704,2013-05-15,87,"343 S CONGRESS AVE
AUSTIN  TX 78704
(30.25731942300007  -97.74680135999995)",30.257319423,-97.74680136,Routine Inspection,10661014,;
Howdy Donut,78704,2014-11-21,80,"343 S CONGRESS AVE
AUSTIN  TX 78704
(30.25731942300007  -97.74680135999995)",30.257319423,-97.74680136,Routine Inspection,10661014,;
H & R Grocery,78745,2014-08-23,88,"6400 S CONGRESS AVE
AUSTIN  TX 78745
(30.196732445000066  -97.77733913299994)",30.196732445,-97.777339133,Routine Inspection,2803740,;
H & R Grocery,78745,2012-06-13,96,"6400 S CONGRESS AVE
AUSTIN  TX 78745
(30.196732445000066  -97.77733913299994)",30.196732445,-97.777339133,Routine Inspection,2803740,;
H & R Grocery,78745,2013-06-12,91,"6400 S CONGRESS AVE
AUSTIN  TX 78745
(30.196732445000066  -97.77733913299994)",30.196732445,-97.777339133,Routine Inspection,2803740,;
H & R Grocery,78745,2014-01-31,96,"6400 S CONGRESS AVE
AUSTIN  TX 78745
(30.196732445000066  -97.77733913299994)",30.196732445,-97.777339133,Routine Inspection,2803740,;
H & R Grocery,78745,2015-01-29,94,"6400 S CONGRESS AVE
AUSTIN  TX 78745
(30.196732445000066  -97.77733913299994)",30.196732445,-97.777339133,Routine Inspection,2803740,;
H & R Grocery,78745,2012-12-27,96,"6400 S CONGRESS AVE
AUSTIN  TX 78745
(30.196732445000066  -97.77733913299994)",30.196732445,-97.777339133,Routine Inspection,2803740,;
Hudson Bend Grocery,78734,2014-08-01,92,"5001 HUDSON BEND RD
AUSTIN  TX 78734
(30.412395814000035  -97.92695370799998)",30.412395814,-97.926953708,Routine Inspection,10222801,;
Hudson Bend Grocery,78734,2013-05-20,90,"5001 HUDSON BEND RD
AUSTIN  TX 78734
(30.412395814000035  -97.92695370799998)",30.412395814,-97.926953708,Routine Inspection,10222801,;
Hudson Bend Grocery,78734,2015-01-06,96,"5001 HUDSON BEND RD
AUSTIN  TX 78734
(30.412395814000035  -97.92695370799998)",30.412395814,-97.926953708,Routine Inspection,10222801,;
Hudson Bend Grocery,78734,2012-11-02,93,"5001 HUDSON BEND RD
AUSTIN  TX 78734
(30.412395814000035  -97.92695370799998)",30.412395814,-97.926953708,Routine Inspection,10222801,;
Hudson Bend Grocery,78734,2012-05-31,97,"5001 HUDSON BEND RD
AUSTIN  TX 78734
(30.412395814000035  -97.92695370799998)",30.412395814,-97.926953708,Routine Inspection,10222801,;
Hudson Bend Grocery,78734,2014-02-03,92,"5001 HUDSON BEND RD
AUSTIN  TX 78734
(30.412395814000035  -97.92695370799998)",30.412395814,-97.926953708,Routine Inspection,10222801,;
Hudson Bend Middle School,78734,2013-12-03,92,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson Bend Middle School,78734,2013-05-20,97,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson Bend Middle School,78734,2012-05-18,100,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson Bend Middle School,78734,2012-11-06,97,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson Bend Middle School,78734,2014-04-30,100,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson Bend Middle School,78734,2014-10-10,100,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson Bend Middle School,78734,2015-02-05,100,"15600 LARIAT TRL
AUSTIN  TX 78734
(30.390580815000078  -97.93640818099999)",30.390580815,-97.936408181,Routine Inspection,2801494,;
Hudson's Bend Meat Market,78734,2013-03-27,92,"5000 HUDSON BEND RD Unit H
AUSTIN  TX 78734
(30.41217572900007  -97.92690761699998)",30.412175729,-97.926907617,Routine Inspection,10326471,;
Hudson's Bend Meat Market,78734,2012-09-27,96,"5000 HUDSON BEND RD Unit H
AUSTIN  TX 78734
(30.41217572900007  -97.92690761699998)",30.412175729,-97.926907617,Routine Inspection,10326471,;
Hudson's Bend Meat Market,78734,2014-10-08,96,"5000 HUDSON BEND RD Unit H
AUSTIN  TX 78734
(30.41217572900007  -97.92690761699998)",30.412175729,-97.926907617,Routine Inspection,10326471,;
Hudson's Bend Meat Market,78734,2014-02-21,90,"5000 HUDSON BEND RD Unit H
AUSTIN  TX 78734
(30.41217572900007  -97.92690761699998)",30.412175729,-97.926907617,Routine Inspection,10326471,;
Hudsons On The Bend,78734,2015-02-18,97,"3509 N FM 620 RD
AUSTIN  TX 78734
(30.377601213000048  -97.94632983099996)",30.377601213,-97.946329831,Routine Inspection,2800688,;
Hudsons On The Bend,78734,2014-09-12,93,"3509 N FM 620 RD
AUSTIN  TX 78734
(30.377601213000048  -97.94632983099996)",30.377601213,-97.946329831,Routine Inspection,2800688,;
Hudsons On The Bend,78734,2013-08-30,85,"3509 N FM 620 RD
AUSTIN  TX 78734
(30.377601213000048  -97.94632983099996)",30.377601213,-97.946329831,Routine Inspection,2800688,;
Hudsons On The Bend,78734,2012-06-27,94,"3509 N FM 620 RD
AUSTIN  TX 78734
(30.377601213000048  -97.94632983099996)",30.377601213,-97.946329831,Routine Inspection,2800688,;
Hudsons On The Bend,78734,2014-03-19,85,"3509 N FM 620 RD
AUSTIN  TX 78734
(30.377601213000048  -97.94632983099996)",30.377601213,-97.946329831,Routine Inspection,2800688,;
Hula Hut,78703,2014-09-25,90,"3825 LAKE AUSTIN BLVD
AUSTIN  TX 78703
(30.294927597000026  -97.78374236299999)",30.294927597,-97.783742363,Routine Inspection,2800563,;
Hula Hut,78703,2013-09-11,92,"3825 LAKE AUSTIN BLVD
AUSTIN  TX 78703
(30.294927597000026  -97.78374236299999)",30.294927597,-97.783742363,Routine Inspection,2800563,;
Hula Hut,78703,2015-03-10,86,"3825 LAKE AUSTIN BLVD
AUSTIN  TX 78703
(30.294927597000026  -97.78374236299999)",30.294927597,-97.783742363,Routine Inspection,2800563,;
Hula Hut,78703,2013-01-04,94,"3825 LAKE AUSTIN BLVD
AUSTIN  TX 78703
(30.294927597000026  -97.78374236299999)",30.294927597,-97.783742363,Routine Inspection,2800563,;
Hula Hut,78703,2014-03-20,76,"3825 LAKE AUSTIN BLVD
AUSTIN  TX 78703
(30.294927597000026  -97.78374236299999)",30.294927597,-97.783742363,Routine Inspection,2800563,;
Hula Hut,78703,2012-05-29,94,"3825 LAKE AUSTIN BLVD
AUSTIN  TX 78703
(30.294927597000026  -97.78374236299999)",30.294927597,-97.783742363,Routine Inspection,2800563,;
Hunan Lion Restaurant,78704,2014-04-23,77,"4006 S LAMAR BLVD SB Unit 1000
AUSTIN  TX 78704
(30.23630883000004  -97.79272936399997)",30.23630883,-97.792729364,Routine Inspection,10988489,;
Hunan Lion Restaurant,78704,2014-10-20,60,"4006 S LAMAR BLVD SB Unit 1000
AUSTIN  TX 78704
(30.23630883000004  -97.79272936399997)",30.23630883,-97.792729364,Routine Inspection,10988489,;
Hunan Lion Restaurant,78704,2015-02-04,89,"4006 S LAMAR BLVD SB Unit 1000
AUSTIN  TX 78704
(30.23630883000004  -97.79272936399997)",30.23630883,-97.792729364,2nd Follow Up to 50 - 69,10988489,;
Hunan Lion Restaurant,78704,2015-01-20,66,"4006 S LAMAR BLVD SB Unit 1000
AUSTIN  TX 78704
(30.23630883000004  -97.79272936399997)",30.23630883,-97.792729364,1st Follow Up to Routine of 50 - 69,10988489,;
Hunan Ranch Chinese Restaurant and Grill,78717,2014-06-04,73,"14900 AVERY RANCH BLVD Bunit 300
AUSTIN  TX 78717
(30.497696933000043  -97.77713863599996)",30.497696933,-97.777138636,Routine Inspection,10080067,;
Hunan Ranch Chinese Restaurant and Grill,78717,2013-04-01,70,"14900 AVERY RANCH BLVD Bunit 300
AUSTIN  TX 78717
(30.497696933000043  -97.77713863599996)",30.497696933,-97.777138636,Routine Inspection,10080067,;
Hunan Ranch Chinese Restaurant and Grill,78717,2014-12-04,87,"14900 AVERY RANCH BLVD Bunit 300
AUSTIN  TX 78717
(30.497696933000043  -97.77713863599996)",30.497696933,-97.777138636,Routine Inspection,10080067,;
Hunan Ranch Chinese Restaurant and Grill,78717,2012-08-14,80,"14900 AVERY RANCH BLVD Bunit 300
AUSTIN  TX 78717
(30.497696933000043  -97.77713863599996)",30.497696933,-97.777138636,Routine Inspection,10080067,;
Hunan Riverplace,78730,2013-06-03,74,"10601 FM 2222 RD Bldg A
AUSTIN  TX 78730
(30.393514525000057  -97.84390069199998)",30.393514525,-97.843900692,1st Follow Up to Routine of 50 - 69,10208044,;
Hunan Riverplace,78730,2014-01-30,85,"10601 FM 2222 RD Bldg A
AUSTIN  TX 78730
(30.393514525000057  -97.84390069199998)",30.393514525,-97.843900692,Routine Inspection,10208044,;
Hunan Riverplace,78730,2013-05-02,68,"10601 FM 2222 RD Bldg A
AUSTIN  TX 78730
(30.393514525000057  -97.84390069199998)",30.393514525,-97.843900692,Routine Inspection,10208044,;
Hunan Riverplace,78730,2012-10-23,72,"10601 FM 2222 RD Bldg A
AUSTIN  TX 78730
(30.393514525000057  -97.84390069199998)",30.393514525,-97.843900692,Routine Inspection,10208044,;
Hunan Riverplace,78730,2014-07-16,93,"10601 FM 2222 RD Bldg A
AUSTIN  TX 78730
(30.393514525000057  -97.84390069199998)",30.393514525,-97.843900692,Routine Inspection,10208044,;
Hunan Riverplace,78730,2015-02-05,92,"10601 FM 2222 RD Bldg A
AUSTIN  TX 78730
(30.393514525000057  -97.84390069199998)",30.393514525,-97.843900692,Routine Inspection,10208044,;
Hut's Drive-In,78701,2013-04-24,82,"807 W 6TH ST
AUSTIN  TX 78701
(30.27031469900004  -97.75090124199994)",30.270314699,-97.750901242,Routine Inspection,2800401,;
Hut's Drive-In,78701,2014-06-24,81,"807 W 6TH ST
AUSTIN  TX 78701
(30.27031469900004  -97.75090124199994)",30.270314699,-97.750901242,Routine Inspection,2800401,;
Hut's Drive-In,78701,2015-01-06,78,"807 W 6TH ST
AUSTIN  TX 78701
(30.27031469900004  -97.75090124199994)",30.270314699,-97.750901242,Routine Inspection,2800401,;
Hut's Drive-In,78701,2012-11-15,70,"807 W 6TH ST
AUSTIN  TX 78701
(30.27031469900004  -97.75090124199994)",30.270314699,-97.750901242,Routine Inspection,2800401,;
HWY 71 Food & Fuel,78617,2013-11-19,93,"2801 E SH 71 WB
AUSTIN  TX 78617
(30.167792225000028  -97.61311766299997)",30.167792225,-97.613117663,Routine Inspection,10334389,;
HWY 71 Food & Fuel,78617,2014-10-14,93,"2801 E SH 71 WB
AUSTIN  TX 78617
(30.167792225000028  -97.61311766299997)",30.167792225,-97.613117663,Routine Inspection,10334389,;
HWY 71 Food & Fuel,78617,2012-10-11,85,"2801 E SH 71 WB
AUSTIN  TX 78617
(30.167792225000028  -97.61311766299997)",30.167792225,-97.613117663,Routine Inspection,10334389,;
HWY 71 Food & Fuel,78617,2014-05-01,97,"2801 E SH 71 WB
AUSTIN  TX 78617
(30.167792225000028  -97.61311766299997)",30.167792225,-97.613117663,Routine Inspection,10334389,;
HWY 71 Food & Fuel,78617,2013-04-12,90,"2801 E SH 71 WB
AUSTIN  TX 78617
(30.167792225000028  -97.61311766299997)",30.167792225,-97.613117663,Routine Inspection,10334389,;
HWY 71 Food & Fuel,78617,2012-04-17,100,"2801 E SH 71 WB
AUSTIN  TX 78617
(30.167792225000028  -97.61311766299997)",30.167792225,-97.613117663,Routine Inspection,10334389,;
Hyatt House,78759,2014-06-02,93,"10001 N CAPITAL OF TEXAS HWY NB
AUSTIN  TX 78759
(30.390533572000038  -97.73853258599996)",30.390533572,-97.738532586,Routine Inspection,10187566,;
Hyatt House,78759,2013-10-18,100,"10001 N CAPITAL OF TEXAS HWY NB
AUSTIN  TX 78759
(30.390533572000038  -97.73853258599996)",30.390533572,-97.738532586,Routine Inspection,10187566,;
Hyatt House,78759,2014-09-15,100,"10001 N CAPITAL OF TEXAS HWY NB
AUSTIN  TX 78759
(30.390533572000038  -97.73853258599996)",30.390533572,-97.738532586,Routine Inspection,10187566,;
Hyatt House,78759,2012-04-16,89,"10001 N CAPITAL OF TEXAS HWY NB
AUSTIN  TX 78759
(30.390533572000038  -97.73853258599996)",30.390533572,-97.738532586,Routine Inspection,10187566,;
Hyatt House,78759,2012-10-02,93,"10001 N CAPITAL OF TEXAS HWY NB
AUSTIN  TX 78759
(30.390533572000038  -97.73853258599996)",30.390533572,-97.738532586,Routine Inspection,10187566,;
Hyatt House,78759,2013-04-16,96,"10001 N CAPITAL OF TEXAS HWY NB
AUSTIN  TX 78759
(30.390533572000038  -97.73853258599996)",30.390533572,-97.738532586,Routine Inspection,10187566,;
Hyatt Place - Austin Downtown,78701,2014-01-17,80,"211 E 3RD ST
AUSTIN  TX 78701
(30.264644479000026  -97.74177856399996)",30.264644479,-97.741778564,Routine Inspection,10877901,;
Hyatt Place - Austin Downtown,78701,2014-10-06,91,"211 E 3RD ST
AUSTIN  TX 78701
(30.264644479000026  -97.74177856399996)",30.264644479,-97.741778564,Routine Inspection,10877901,;
Hyatt Place Austin Hotel,78759,2013-08-26,85,"3612 TUDOR BLVD
AUSTIN  TX 78759
(30.38417758500003  -97.73743215699994)",30.384177585,-97.737432157,Routine Inspection,10211734,;
Hyatt Place Austin Hotel,78759,2015-02-27,90,"3612 TUDOR BLVD
AUSTIN  TX 78759
(30.38417758500003  -97.73743215699994)",30.384177585,-97.737432157,Routine Inspection,10211734,;
Hyatt Place Austin Hotel,78759,2012-12-06,91,"3612 TUDOR BLVD
AUSTIN  TX 78759
(30.38417758500003  -97.73743215699994)",30.384177585,-97.737432157,Routine Inspection,10211734,;
Hyatt Place Austin Hotel,78759,2012-04-03,83,"3612 TUDOR BLVD
AUSTIN  TX 78759
(30.38417758500003  -97.73743215699994)",30.384177585,-97.737432157,Routine Inspection,10211734,;
Hyatt Place Austin Hotel,78759,2014-08-25,85,"3612 TUDOR BLVD
AUSTIN  TX 78759
(30.38417758500003  -97.73743215699994)",30.384177585,-97.737432157,Routine Inspection,10211734,;
Hyatt Place Austin Hotel,78759,2014-02-25,87,"3612 TUDOR BLVD
AUSTIN  TX 78759
(30.38417758500003  -97.73743215699994)",30.384177585,-97.737432157,Routine Inspection,10211734,;
Hyatt Place North Central,78752,2014-05-16,90,"7522 N IH 35 SVRD SB
AUSTIN  TX 78752
(30.33225068300004  -97.70383703299996)",30.332250683,-97.703837033,Routine Inspection,2801734,;
Hyatt Place North Central,78752,2013-01-17,92,"7522 N IH 35 SVRD SB
AUSTIN  TX 78752
(30.33225068300004  -97.70383703299996)",30.332250683,-97.703837033,Routine Inspection,2801734,;
Hyatt Place North Central,78752,2014-11-12,100,"7522 N IH 35 SVRD SB
AUSTIN  TX 78752
(30.33225068300004  -97.70383703299996)",30.332250683,-97.703837033,Routine Inspection,2801734,;
Hyatt Place North Central,78752,2013-10-08,90,"7522 N IH 35 SVRD SB
AUSTIN  TX 78752
(30.33225068300004  -97.70383703299996)",30.332250683,-97.703837033,Routine Inspection,2801734,;
Hyatt Regency Austin- Banquet Kitchen,78704,2014-10-14,97,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046852,;
Hyatt Regency Austin- Banquet Kitchen,78704,2013-08-16,100,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046852,;
Hyatt Regency Austin- Banquet Kitchen,78704,2013-02-12,95,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046852,;
Hyatt Regency Austin- Banquet Kitchen,78704,2012-08-13,95,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046852,;
Hyatt Regency Austin- Banquet Kitchen,78704,2014-03-06,97,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046852,;
Hyatt Regency Austin - Cactus Cafe,78704,2013-08-16,100,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046835,;
Hyatt Regency Austin - Cactus Cafe,78704,2013-02-12,100,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046835,;
Hyatt Regency Austin - Cactus Cafe,78704,2014-03-12,95,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046835,;
Hyatt Regency Austin - Cactus Cafe,78704,2014-10-17,97,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046835,;
Hyatt Regency Austin - Cactus Cafe,78704,2012-08-28,91,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046835,;
Hyatt Regency Austin- Marker 10,78704,2012-09-05,96,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046991,;
Hyatt Regency Austin- Marker 10,78704,2014-10-17,90,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046991,;
Hyatt Regency Austin- Marker 10,78704,2014-03-12,97,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046991,;
Hyatt Regency Austin- Marker 10,78704,2013-03-14,88,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046991,;
Hyatt Regency Austin- Marker 10,78704,2013-09-19,100,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046991,;
Hyatt Regency - S.W.B. Southwest Bistro,78704,2012-08-13,88,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046850,;
Hyatt Regency - S.W.B. Southwest Bistro,78704,2014-03-06,88,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046850,;
Hyatt Regency - S.W.B. Southwest Bistro,78704,2014-10-14,89,"208 BARTON SPRINGS RD
AUSTIN  TX 78704
(30.259096242000055  -97.74688201999999)",30.259096242,-97.74688202,Routine Inspection,10046850,;
